07/08/2021 12:08:49,1628348929,-42.31,55760,174
07/08/2021 12:09:19,1628348959,-42.52,55697,176
07/08/2021 12:09:49,1628348989,-42.34,55747,176
07/08/2021 12:10:19,1628349019,-42.34,55789,179
07/08/2021 12:10:49,1628349049,-42.28,55747,185
07/08/2021 12:11:19,1628349079,-42.16,55726,177
07/08/2021 12:11:49,1628349109,-42.34,55838,178
07/08/2021 12:12:19,1628349139,-42.37,55747,180
07/08/2021 12:12:49,1628349169,-42.25,55691,179
07/08/2021 12:13:19,1628349199,-42.28,55753,182
07/08/2021 12:13:49,1628349229,-42.34,55789,86
07/08/2021 12:14:19,1628349259,-42.28,55782,182
07/08/2021 12:14:49,1628349289,-42.22,55760,85
07/08/2021 12:15:19,1628349319,-42.37,55760,170
07/08/2021 12:15:49,1628349349,-42.43,55775,90
07/08/2021 12:16:19,1628349379,-42.43,55767,111
07/08/2021 12:16:50,1628349410,-42.25,55740,492
07/08/2021 12:17:19,1628349439,-42.46,55803,194
07/08/2021 12:17:49,1628349469,-42.37,55767,96
07/08/2021 12:18:19,1628349499,-42.52,55760,1158
07/08/2021 12:18:49,1628349529,-42.49,55760,2858
07/08/2021 12:19:19,1628349559,-42.25,55760,86
07/08/2021 12:19:49,1628349589,-42.28,55747,86
07/08/2021 12:20:19,1628349619,-42.43,55726,86
07/08/2021 12:20:49,1628349649,-42.4,55760,189
07/08/2021 12:21:19,1628349679,-42.4,55767,201
07/08/2021 12:21:50,1628349710,-42.37,55775,76
07/08/2021 12:22:19,1628349739,-42.46,55740,90
07/08/2021 12:22:50,1628349770,-42.37,55753,76
07/08/2021 12:23:20,1628349800,-42.37,55740,76
07/08/2021 12:23:50,1628349830,-42.55,55697,79
07/08/2021 12:24:20,1628349860,-42.55,55775,76
07/08/2021 12:24:50,1628349890,-42.4,55760,76
07/08/2021 12:25:20,1628349920,-42.71,55747,91
07/08/2021 12:25:50,1628349950,-42.49,55704,93
07/08/2021 12:26:20,1628349980,-42.52,55740,93
07/08/2021 12:26:50,1628350010,-42.59,55782,94
07/08/2021 12:27:20,1628350040,-42.49,55753,95
07/08/2021 12:27:50,1628350070,-42.43,55753,103
07/08/2021 12:28:20,1628350100,-42.49,55767,97
07/08/2021 12:28:50,1628350130,-42.71,55740,99
07/08/2021 12:29:20,1628350160,-42.55,55775,98
07/08/2021 12:29:50,1628350190,-42.34,55740,124
07/08/2021 12:30:20,1628350220,-42.49,55760,99
07/08/2021 12:30:50,1628350250,-42.46,55697,101
07/08/2021 12:31:20,1628350280,-42.52,55782,101
07/08/2021 12:31:50,1628350310,-42.68,55753,112
07/08/2021 12:32:20,1628350340,-42.71,55760,77
07/08/2021 12:32:50,1628350370,-42.52,55691,103
07/08/2021 12:33:20,1628350400,-42.77,55760,105
07/08/2021 12:33:50,1628350430,-42.71,55775,105
07/08/2021 12:34:20,1628350460,-42.62,55782,106
07/08/2021 12:34:50,1628350490,-42.71,55775,108
07/08/2021 12:35:20,1628350520,-42.83,55782,108
07/08/2021 12:35:50,1628350550,-42.62,55677,333
07/08/2021 12:36:20,1628350580,-42.62,55753,108
07/08/2021 12:36:50,1628350610,-42.71,55726,109
07/08/2021 12:37:20,1628350640,-42.55,55782,109
07/08/2021 12:37:50,1628350670,-42.59,55767,110
07/08/2021 12:38:20,1628350700,-42.68,55796,111
07/08/2021 12:38:50,1628350730,-42.92,55655,115
07/08/2021 12:39:20,1628350760,-42.77,55677,110
07/08/2021 12:39:50,1628350790,-42.8,55838,77
07/08/2021 12:40:20,1628350820,-42.62,55782,112
07/08/2021 12:40:50,1628350850,-42.83,55733,99
07/08/2021 12:41:20,1628350880,-42.77,55816,112
07/08/2021 12:41:50,1628350910,-42.4,55439,114
07/08/2021 12:42:20,1628350940,-42.74,55753,120
07/08/2021 12:42:50,1628350970,-42.8,55859,114
07/08/2021 12:43:22,1628351002,-42.95,55915,217
07/08/2021 12:43:50,1628351030,-42.74,55859,8818
07/08/2021 12:44:20,1628351060,-42.74,55816,115
07/08/2021 12:44:50,1628351090,-42.68,55789,220
07/08/2021 12:45:20,1628351120,-42.89,55838,3100
07/08/2021 12:45:50,1628351150,-42.68,55796,118
07/08/2021 12:46:20,1628351180,-42.8,55838,131
07/08/2021 12:46:50,1628351210,-42.65,55760,223
07/08/2021 12:47:20,1628351240,-42.71,55872,119
07/08/2021 12:47:52,1628351272,-42.77,55908,227
07/08/2021 12:48:20,1628351300,-42.77,55838,119
07/08/2021 12:48:50,1628351330,-42.8,55852,138
07/08/2021 12:49:20,1628351360,-42.71,55789,122
07/08/2021 12:49:50,1628351390,-42.77,55894,125
07/08/2021 12:50:20,1628351420,-42.68,55816,123
07/08/2021 12:50:52,1628351452,-42.92,55887,108
07/08/2021 12:51:20,1628351480,-42.98,55922,342
07/08/2021 12:51:50,1628351510,-42.68,55845,132
07/08/2021 12:52:22,1628351542,-42.83,55866,135
07/08/2021 12:52:50,1628351570,-42.86,55838,136
07/08/2021 12:53:20,1628351600,-42.89,55852,184
07/08/2021 12:53:50,1628351630,-42.83,55838,1157
07/08/2021 12:54:20,1628351660,-43.17,55928,1257
07/08/2021 12:54:50,1628351690,-42.98,55901,1262
07/08/2021 12:55:20,1628351720,-42.83,55845,141
07/08/2021 12:55:50,1628351750,-42.77,55831,157
07/08/2021 12:56:20,1628351780,-43.04,55908,1381
07/08/2021 12:56:50,1628351810,-43.17,55928,137
07/08/2021 12:57:20,1628351840,-43.07,55922,136
07/08/2021 12:57:50,1628351870,-43.04,55978,136
07/08/2021 12:58:20,1628351900,-43.04,55950,83
07/08/2021 12:58:50,1628351930,-43.07,55879,146
07/08/2021 12:59:20,1628351960,-43.44,56020,144
07/08/2021 12:59:50,1628351990,-42.92,55775,1179
07/08/2021 13:00:20,1628352020,-42.95,55866,148
07/08/2021 13:00:50,1628352050,-43.01,55894,1211
07/08/2021 13:01:20,1628352080,-43.01,55922,146
07/08/2021 13:01:50,1628352110,-43.04,55928,144
07/08/2021 13:02:20,1628352140,-43.23,55943,162
07/08/2021 13:02:50,1628352170,-43.04,55950,144
07/08/2021 13:03:20,1628352200,-42.86,55879,151
07/08/2021 13:03:50,1628352230,-43.07,55894,174
07/08/2021 13:04:20,1628352260,-43.2,55887,1187
07/08/2021 13:04:50,1628352290,-43.1,55894,153
07/08/2021 13:05:20,1628352320,-43.29,55943,156
07/08/2021 13:05:50,1628352350,-42.95,55782,159
07/08/2021 13:06:20,1628352380,-43.29,55894,164
07/08/2021 13:06:50,1628352410,-43.13,55872,187
07/08/2021 13:07:20,1628352440,-43.29,55879,1085
07/08/2021 13:07:50,1628352470,-43.07,55957,4976
07/08/2021 13:08:20,1628352500,-43.07,55887,5080
07/08/2021 13:08:50,1628352530,-43.04,55872,206
07/08/2021 13:09:20,1628352560,-43.32,55957,155
