03/08/2021 07:12:14,1627985534,-22.93,54711,7376,,,
03/08/2021 07:12:44,1627985564,-22.99,54724,5416,,,
03/08/2021 07:13:14,1627985594,-23.12,54682,7347,,,
03/08/2021 07:13:44,1627985624,-23.21,54655,5384,,,
03/08/2021 07:14:14,1627985654,-23.15,54689,7333,,,
03/08/2021 07:14:44,1627985684,-23.08,54689,7400,,,
03/08/2021 07:15:14,1627985714,-23.02,54675,7385,,,
03/08/2021 07:15:44,1627985744,-23.08,54724,7370,,,
03/08/2021 07:16:14,1627985774,-23.05,54535,7354,,,
03/08/2021 07:16:44,1627985804,-23.15,54655,7338,,,
03/08/2021 07:17:14,1627985834,-22.99,54584,8860,,,
03/08/2021 07:17:44,1627985864,-22.96,54584,5361,,,
03/08/2021 07:18:14,1627985894,-23.15,54465,7394,,,
03/08/2021 07:18:44,1627985924,-23.08,54633,7892,,,
03/08/2021 07:19:14,1627985954,-22.96,54437,7362,,,
03/08/2021 07:19:44,1627985984,-23.18,54514,7347,,,
03/08/2021 07:20:14,1627986014,-23.12,54640,8392,,,
03/08/2021 07:20:44,1627986044,-23.02,54640,7420,,,
03/08/2021 07:21:14,1627986074,-22.84,54486,7400,,,
03/08/2021 07:21:44,1627986104,-23.05,54570,7491,,,
03/08/2021 07:22:14,1627986134,-23.08,54619,7368,,,
03/08/2021 07:22:44,1627986164,-23.21,54402,7356,,,
03/08/2021 07:23:14,1627986194,-23.12,54640,5394,,,
03/08/2021 07:23:44,1627986224,-23.15,54668,10292,,,
03/08/2021 07:24:14,1627986254,-23.18,54528,7409,,,
03/08/2021 07:24:44,1627986284,-23.08,54598,5345,,,
03/08/2021 07:25:14,1627986314,-23.15,54619,7381,,,
03/08/2021 07:25:44,1627986344,-22.99,54598,7365,,,
03/08/2021 07:26:14,1627986374,-23.12,54655,7347,,,
03/08/2021 07:26:44,1627986404,-23.02,54675,7535,,,
03/08/2021 07:27:14,1627986434,-23.12,54507,7420,,,
03/08/2021 07:27:44,1627986464,-23.02,54563,7407,,,
03/08/2021 07:28:14,1627986494,-23.15,54668,7386,,,
03/08/2021 07:28:44,1627986524,-23.21,54647,10346,,,
03/08/2021 07:29:14,1627986554,-22.99,54514,10941,,,
03/08/2021 07:29:44,1627986584,-22.99,54640,7344,,,
03/08/2021 07:30:15,1627986615,-23.05,54584,7432,,,
03/08/2021 07:30:44,1627986644,-23.18,54647,5369,,,
03/08/2021 07:31:14,1627986674,-23.05,54675,5353,,,
03/08/2021 07:31:45,1627986705,-22.9,54612,7388,,,
03/08/2021 07:32:15,1627986735,-22.93,54668,7365,,,
03/08/2021 07:32:45,1627986765,-23.02,54605,7347,,,
03/08/2021 07:33:15,1627986795,-22.99,54598,5385,,,
03/08/2021 07:33:45,1627986825,-22.93,54570,7419,,,
03/08/2021 07:34:15,1627986855,-22.9,54577,7404,,,
03/08/2021 07:34:45,1627986885,-22.87,54500,8206,,,
03/08/2021 07:35:15,1627986915,-22.78,54633,5425,,,
03/08/2021 07:35:45,1627986945,-22.9,54661,7354,,,
03/08/2021 07:36:15,1627986975,-22.96,54655,5392,,,
03/08/2021 07:36:45,1627987005,-22.96,54598,5414,,,
03/08/2021 07:37:15,1627987035,-23.02,54612,7412,,,
03/08/2021 07:37:45,1627987065,-22.99,54493,7392,,,
03/08/2021 07:38:15,1627987095,-22.99,54598,5431,,,
03/08/2021 07:38:45,1627987125,-22.93,54577,7361,,,
03/08/2021 07:39:15,1627987155,-23.05,54521,5398,,,
03/08/2021 07:39:45,1627987185,-23.02,54577,7529,,,
03/08/2021 07:40:15,1627987215,-22.99,54619,5368,,,
03/08/2021 07:40:45,1627987245,-22.87,54514,5351,,,
03/08/2021 07:41:15,1627987275,-22.99,54570,5446,,,
03/08/2021 07:42:15,1627987335,-22.84,54577,7349,,,
03/08/2021 07:42:45,1627987365,-22.9,54556,7439,,,
03/08/2021 07:43:15,1627987395,-22.93,54465,7420,,,
03/08/2021 07:43:45,1627987425,-22.84,54556,5356,,,
03/08/2021 07:44:15,1627987455,-22.9,54584,5340,,,
03/08/2021 07:44:45,1627987485,-22.75,54591,7392,,,
03/08/2021 07:45:15,1627987515,-22.84,54626,5413,,,
03/08/2021 07:45:45,1627987545,-22.84,54577,7358,,,
03/08/2021 07:46:15,1627987575,-22.84,54591,7428,,,
03/08/2021 07:46:45,1627987605,-22.72,54437,7412,,,
03/08/2021 07:47:15,1627987635,-22.87,54626,7598,,,
03/08/2021 07:47:45,1627987665,-22.87,54556,7381,,,
03/08/2021 07:48:15,1627987695,-22.84,54605,9411,,,
03/08/2021 07:48:45,1627987725,-22.87,54507,7448,,,
03/08/2021 07:49:15,1627987755,-22.9,54584,7434,,,
03/08/2021 07:49:45,1627987785,-22.78,54423,7331,,,
03/08/2021 07:50:15,1627987815,-22.78,54619,7402,,,
03/08/2021 07:50:45,1627987845,-22.78,54612,7385,,,
03/08/2021 07:51:15,1627987875,-22.87,54535,7376,,,
03/08/2021 07:51:45,1627987905,-22.96,54528,7356,,,
03/08/2021 07:52:15,1627987935,-22.84,54605,7339,,,
03/08/2021 07:52:45,1627987965,-22.9,54556,7424,,,
03/08/2021 07:53:15,1627987995,-22.78,54598,7409,,,
03/08/2021 07:53:45,1627988025,-22.93,54423,7393,,,
03/08/2021 07:54:15,1627988055,-22.78,54500,5489,,,
03/08/2021 07:54:45,1627988085,-22.87,54633,7361,,,
03/08/2021 07:55:15,1627988115,-22.69,54612,10516,,,
03/08/2021 07:55:45,1627988145,-22.84,54528,7439,,,
03/08/2021 07:56:15,1627988175,-22.84,54458,7517,,,
03/08/2021 07:56:45,1627988205,-22.78,54633,7406,,,
03/08/2021 07:57:15,1627988235,-22.78,54500,7392,,,
03/08/2021 07:57:46,1627988266,-22.6,54647,7393,,,
03/08/2021 07:58:16,1627988296,-22.69,54619,7370,,,
03/08/2021 07:58:46,1627988326,-22.5,54655,17375,,,
03/08/2021 07:59:16,1627988356,-22.72,54633,7326,,,
03/08/2021 07:59:46,1627988386,-22.69,54626,13036,,,
03/08/2021 08:00:16,1627988416,-22.69,54598,11310,,,
03/08/2021 08:00:46,1627988446,-22.66,54507,14348,,,
03/08/2021 08:01:16,1627988476,-22.69,54626,6248,,,
03/08/2021 08:01:46,1627988506,-22.78,54521,9194,,,
03/08/2021 08:02:16,1627988536,-22.66,54514,9278,,,
03/08/2021 08:02:46,1627988566,-22.72,54619,5374,,,
03/08/2021 08:03:16,1627988596,-22.72,54451,7401,,,
03/08/2021 08:03:46,1627988626,-22.81,54633,9231,,,
03/08/2021 08:04:16,1627988656,-22.63,54591,6141,,,
03/08/2021 08:04:46,1627988686,-22.66,54619,8187,,,
03/08/2021 08:05:16,1627988716,-22.57,54591,7443,,,
03/08/2021 08:05:46,1627988746,-22.63,54514,8146,,,
03/08/2021 08:06:16,1627988776,-22.69,54584,5370,,,
03/08/2021 08:06:46,1627988806,-22.57,54640,7394,,,
03/08/2021 08:07:16,1627988836,-22.6,54598,7378,,,
03/08/2021 08:07:46,1627988866,-22.63,54556,8077,,,
03/08/2021 08:08:16,1627988896,-22.6,54626,7344,,,
03/08/2021 08:08:46,1627988926,-22.69,54633,5382,,,
03/08/2021 08:09:16,1627988956,-22.75,54619,9360,,,
03/08/2021 08:09:46,1627988986,-22.63,54556,5349,,,
03/08/2021 08:10:16,1627989016,-22.63,54584,7380,,,
03/08/2021 08:10:46,1627989046,-22.6,54598,7363,,,
03/08/2021 08:11:16,1627989076,-22.63,54570,7350,,,
03/08/2021 08:11:46,1627989106,-22.57,54626,7541,,,
03/08/2021 08:12:16,1627989136,-22.57,54647,7419,,,
03/08/2021 08:12:46,1627989166,-22.6,54444,7404,,,
03/08/2021 08:13:16,1627989196,-22.75,54528,7341,,,
03/08/2021 08:13:46,1627989226,-22.54,54633,5538,,,
03/08/2021 08:14:16,1627989256,-22.69,54479,7373,,,
03/08/2021 08:14:46,1627989286,-22.87,54493,7342,,,
03/08/2021 08:15:16,1627989316,-22.66,54514,5380,,,
03/08/2021 08:15:46,1627989346,-22.57,54556,7412,,,
03/08/2021 08:16:16,1627989376,-22.63,54570,7399,,,
03/08/2021 08:16:46,1627989406,-22.57,54486,5741,,,
03/08/2021 08:17:16,1627989436,-22.63,54458,5418,,,
03/08/2021 08:17:46,1627989466,-22.63,54598,5505,,,
03/08/2021 08:18:16,1627989496,-22.57,54563,7439,,,
03/08/2021 08:18:46,1627989526,-22.78,54577,7417,,,
03/08/2021 08:19:16,1627989556,-22.63,54395,7604,,,
03/08/2021 08:19:46,1627989586,-22.38,54584,5445,,,
03/08/2021 08:20:16,1627989616,-22.41,54388,7372,,,
03/08/2021 08:20:46,1627989646,-22.54,54570,7662,,,
03/08/2021 08:21:16,1627989676,-22.54,54605,7339,,,
03/08/2021 08:21:46,1627989706,-22.66,54486,5379,,,
03/08/2021 08:22:16,1627989736,-22.6,54528,7329,,,
03/08/2021 08:22:46,1627989766,-22.6,54528,5349,,,
03/08/2021 08:23:16,1627989796,-22.44,54528,7382,,,
03/08/2021 08:23:47,1627989827,-22.54,54430,7364,,,
03/08/2021 08:24:17,1627989857,-22.57,54542,7347,,,
03/08/2021 08:24:47,1627989887,-22.66,54570,7434,,,
03/08/2021 08:25:17,1627989917,-22.57,54591,5328,,,
03/08/2021 08:25:47,1627989947,-22.47,54486,7402,,,
03/08/2021 08:26:17,1627989977,-22.38,54549,7335,,,
03/08/2021 08:26:47,1627990007,-22.47,54570,5425,,,
03/08/2021 08:27:17,1627990037,-22.38,54570,7358,,,
03/08/2021 08:27:47,1627990067,-22.44,54556,5394,,,
03/08/2021 08:28:17,1627990097,-22.38,54479,7426,,,
03/08/2021 08:28:47,1627990127,-22.44,54577,7410,,,
03/08/2021 08:29:17,1627990157,-22.54,54493,7396,,,
03/08/2021 08:29:47,1627990187,-22.41,54563,7330,,,
03/08/2021 08:30:17,1627990217,-22.69,54542,7363,,,
03/08/2021 08:30:47,1627990247,-22.5,54591,7338,,,
03/08/2021 08:31:17,1627990277,-22.57,54570,7436,,,
03/08/2021 08:31:47,1627990307,-22.44,54416,7420,,,
03/08/2021 08:32:17,1627990337,-22.35,54472,5328,,,
03/08/2021 08:32:47,1627990367,-22.5,54535,5357,,,
03/08/2021 08:33:17,1627990397,-22.41,54563,7379,,,
03/08/2021 08:33:47,1627990427,-22.41,54479,5411,,,
03/08/2021 08:34:17,1627990457,-22.38,54570,8159,,,
03/08/2021 08:34:47,1627990487,-22.35,54605,7333,,,
03/08/2021 08:35:17,1627990517,-22.41,54479,7407,,,
03/08/2021 08:35:47,1627990547,-22.6,54598,7340,,,
03/08/2021 08:36:17,1627990577,-22.54,54465,7375,,,
03/08/2021 08:36:47,1627990607,-22.47,54465,7362,,,
