31/07/2021 22:29:41,1627781381,-18.75
31/07/2021 22:30:11,1627781411,-18.57
31/07/2021 22:30:40,1627781440,-18.75
31/07/2021 22:31:10,1627781470,-18.66
31/07/2021 22:31:39,1627781499,-18.72
31/07/2021 22:32:08,1627781528,-18.69
31/07/2021 22:32:38,1627781558,-18.51
31/07/2021 22:33:07,1627781587,-18.66
31/07/2021 22:33:37,1627781617,-18.66
31/07/2021 22:34:06,1627781646,-18.81
31/07/2021 22:34:36,1627781676,-18.66
31/07/2021 22:35:05,1627781705,-18.66
31/07/2021 22:35:34,1627781734,-18.51
31/07/2021 22:36:04,1627781764,-18.54
31/07/2021 22:36:33,1627781793,-18.48
31/07/2021 22:37:02,1627781822,-18.51
31/07/2021 22:37:32,1627781852,-18.48
31/07/2021 22:38:01,1627781881,-18.42
31/07/2021 22:38:31,1627781911,-18.69
31/07/2021 22:39:00,1627781940,-18.78
31/07/2021 22:39:29,1627781969,-18.66
31/07/2021 22:39:59,1627781999,-18.54
31/07/2021 22:40:28,1627782028,-18.54
31/07/2021 22:40:58,1627782058,-18.6
31/07/2021 22:41:27,1627782087,-18.72
31/07/2021 22:41:56,1627782116,-18.08
31/07/2021 22:42:26,1627782146,-18.63
31/07/2021 22:42:55,1627782175,-18.6
31/07/2021 22:43:25,1627782205,-18.29
31/07/2021 22:43:54,1627782234,-18.75
31/07/2021 22:44:24,1627782264,-18.42
31/07/2021 22:44:53,1627782293,-18.66
31/07/2021 22:45:22,1627782322,-18.51
31/07/2021 22:45:52,1627782352,-18.63
31/07/2021 22:46:21,1627782381,-18.6
31/07/2021 22:46:50,1627782410,-18.63
31/07/2021 22:47:20,1627782440,-18.45
31/07/2021 22:47:49,1627782469,-18.45
31/07/2021 22:48:19,1627782499,-18.51
31/07/2021 22:48:48,1627782528,-18.42
31/07/2021 22:49:17,1627782557,-18.42
31/07/2021 22:49:47,1627782587,-18.51
31/07/2021 22:50:16,1627782616,-18.72
31/07/2021 22:50:46,1627782646,-18.42
31/07/2021 22:51:15,1627782675,-18.66
31/07/2021 22:51:44,1627782704,-18.51
31/07/2021 22:52:14,1627782734,-18.66
31/07/2021 22:52:43,1627782763,-18.51
31/07/2021 22:53:12,1627782792,-18.66
31/07/2021 22:53:42,1627782822,-18.51
31/07/2021 22:54:11,1627782851,-18.45
31/07/2021 22:54:41,1627782881,-18.54
31/07/2021 22:55:10,1627782910,-18.6
31/07/2021 22:55:39,1627782939,-18.42
31/07/2021 22:56:09,1627782969,-18.42
31/07/2021 22:56:38,1627782998,-18.72
31/07/2021 22:57:08,1627783028,-18.48
31/07/2021 22:57:37,1627783057,-18.17
31/07/2021 22:58:06,1627783086,-18.51
31/07/2021 22:59:05,1627783145,-18.6
31/07/2021 22:59:35,1627783175,-18.45
31/07/2021 23:00:04,1627783204,-18.57
31/07/2021 23:00:34,1627783234,-18.66
31/07/2021 23:01:03,1627783263,-18.54
31/07/2021 23:01:32,1627783292,-18.38
31/07/2021 23:02:02,1627783322,-18.69
31/07/2021 23:02:31,1627783351,-18.51
31/07/2021 23:03:00,1627783380,-18.6
31/07/2021 23:03:30,1627783410,-18.51
31/07/2021 23:03:59,1627783439,-18.51
31/07/2021 23:04:29,1627783469,-18.66
31/07/2021 23:05:28,1627783528,-18.38
31/07/2021 23:05:57,1627783557,-18.51
31/07/2021 23:06:26,1627783586,-18.51
31/07/2021 23:06:56,1627783616,-18.54
31/07/2021 23:07:25,1627783645,-18.66
31/07/2021 23:07:55,1627783675,-18.45
31/07/2021 23:08:24,1627783704,-18.51
31/07/2021 23:08:53,1627783733,-18.42
31/07/2021 23:09:23,1627783763,-18.42
31/07/2021 23:09:52,1627783792,-18.45
31/07/2021 23:10:22,1627783822,-18.45
31/07/2021 23:10:51,1627783851,-18.2
31/07/2021 23:11:20,1627783880,-18.51
31/07/2021 23:11:50,1627783910,-18.66
31/07/2021 23:12:19,1627783939,-18.66
31/07/2021 23:12:49,1627783969,-18.57
31/07/2021 23:13:18,1627783998,-18.63
31/07/2021 23:13:47,1627784027,-18.51
31/07/2021 23:14:17,1627784057,-18.54
31/07/2021 23:15:16,1627784116,-18.51
31/07/2021 23:15:45,1627784145,-18.51
31/07/2021 23:16:15,1627784175,-18.29
31/07/2021 23:16:44,1627784204,-18.57
31/07/2021 23:17:13,1627784233,-18.48
31/07/2021 23:17:43,1627784263,-18.51
31/07/2021 23:18:12,1627784292,-18.54
31/07/2021 23:18:42,1627784322,-18.23
31/07/2021 23:19:11,1627784351,-18.42
31/07/2021 23:19:40,1627784380,-18.38
31/07/2021 23:20:10,1627784410,-18.57
31/07/2021 23:20:39,1627784439,-18.38
31/07/2021 23:21:09,1627784469,-18.57
31/07/2021 23:21:38,1627784498,-18.54
31/07/2021 23:22:07,1627784527,-18.2
31/07/2021 23:22:37,1627784557,-17.99
31/07/2021 23:23:06,1627784586,-18.48
31/07/2021 23:23:36,1627784616,-18.51
31/07/2021 23:24:05,1627784645,-18.57
31/07/2021 23:24:34,1627784674,-18.17
31/07/2021 23:25:04,1627784704,-18.51
31/07/2021 23:25:33,1627784733,-18.35
31/07/2021 23:26:03,1627784763,-18.42
31/07/2021 23:26:32,1627784792,-18.51
31/07/2021 23:27:01,1627784821,-18.51
31/07/2021 23:27:31,1627784851,-18.51
31/07/2021 23:28:00,1627784880,-18.48
31/07/2021 23:28:30,1627784910,-18.42
31/07/2021 23:28:59,1627784939,-18.48
31/07/2021 23:29:28,1627784968,-18.29
31/07/2021 23:29:58,1627784998,-18.51
31/07/2021 23:30:27,1627785027,-18.48
31/07/2021 23:30:57,1627785057,-18.17
31/07/2021 23:31:26,1627785086,-18.42
31/07/2021 23:31:55,1627785115,-18.42
31/07/2021 23:32:25,1627785145,-18.23
31/07/2021 23:32:54,1627785174,-18.23
31/07/2021 23:33:24,1627785204,-18.14
31/07/2021 23:33:53,1627785233,-18.42
31/07/2021 23:34:22,1627785262,-18.32
31/07/2021 23:34:52,1627785292,-18.32
31/07/2021 23:35:21,1627785321,-18.29
31/07/2021 23:35:50,1627785350,-18.45
31/07/2021 23:36:20,1627785380,-18.42
31/07/2021 23:36:49,1627785409,-18.26
31/07/2021 23:37:19,1627785439,-18.51
31/07/2021 23:37:48,1627785468,-18.42
31/07/2021 23:38:17,1627785497,-18.32
31/07/2021 23:38:47,1627785527,-18.29
31/07/2021 23:39:16,1627785556,-18.45
31/07/2021 23:40:15,1627785615,-18.23
31/07/2021 23:40:45,1627785645,-18.51
31/07/2021 23:41:14,1627785674,-18.42
31/07/2021 23:41:43,1627785703,-18.17
31/07/2021 23:42:13,1627785733,-18.48
31/07/2021 23:42:42,1627785762,-18.29
31/07/2021 23:43:11,1627785791,-18.38
31/07/2021 23:43:41,1627785821,-18.45
31/07/2021 23:44:10,1627785850,-18.32
31/07/2021 23:44:40,1627785880,-18.45
31/07/2021 23:45:09,1627785909,-18.38
31/07/2021 23:45:38,1627785938,-18.54
31/07/2021 23:46:08,1627785968,-18.6
31/07/2021 23:46:37,1627785997,-18.23
31/07/2021 23:47:07,1627786027,-18.45
31/07/2021 23:47:36,1627786056,-18.45
31/07/2021 23:48:05,1627786085,-18.35
31/07/2021 23:48:35,1627786115,-18.29
31/07/2021 23:49:04,1627786144,-18.6
31/07/2021 23:49:34,1627786174,-18.29
31/07/2021 23:50:03,1627786203,-18.38
31/07/2021 23:50:32,1627786232,-18.35
31/07/2021 23:51:02,1627786262,-18.2
31/07/2021 23:51:31,1627786291,-18.23
31/07/2021 23:52:01,1627786321,-18.11
31/07/2021 23:52:30,1627786350,-18.35
31/07/2021 23:52:59,1627786379,-18.32
31/07/2021 23:53:29,1627786409,-18.26
31/07/2021 23:53:58,1627786438,-18.45
31/07/2021 23:54:28,1627786468,-18.48
31/07/2021 23:54:57,1627786497,-18.29
31/07/2021 23:55:26,1627786526,-18.51
31/07/2021 23:55:56,1627786556,-18.54
31/07/2021 23:56:25,1627786585,-18.42
31/07/2021 23:56:55,1627786615,-18.26
31/07/2021 23:57:24,1627786644,-18.45
31/07/2021 23:57:53,1627786673,-18.63
31/07/2021 23:58:23,1627786703,-18.32
31/07/2021 23:58:52,1627786732,-18.32
31/07/2021 23:59:22,1627786762,-18.32
31/07/2021 23:59:51,1627786791,-18.45
01/08/2021 00:00:20,1627786820,-18.45
01/08/2021 00:00:50,1627786850,-18.38
01/08/2021 00:01:19,1627786879,-18.29
01/08/2021 00:01:49,1627786909,-18.51
01/08/2021 00:02:18,1627786938,-18.72
01/08/2021 00:02:47,1627786967,-18.54
01/08/2021 00:03:17,1627786997,-18.42
01/08/2021 00:03:46,1627787026,-18.48
01/08/2021 00:04:16,1627787056,-18.29
01/08/2021 00:04:45,1627787085,-18.35
01/08/2021 00:05:14,1627787114,-18.42
01/08/2021 00:05:44,1627787144,-18.45
01/08/2021 00:06:13,1627787173,-18.26
01/08/2021 00:06:42,1627787202,-18.57
01/08/2021 00:07:12,1627787232,-18.26
01/08/2021 00:07:41,1627787261,-18.54
01/08/2021 00:08:11,1627787291,-18.29
01/08/2021 00:08:40,1627787320,-18.45
01/08/2021 00:09:09,1627787349,-18.32
01/08/2021 00:09:39,1627787379,-18.29
01/08/2021 00:10:08,1627787408,-18.48
01/08/2021 00:10:37,1627787437,-18.29
01/08/2021 00:11:07,1627787467,-18.17
01/08/2021 00:11:36,1627787496,-18.29
01/08/2021 00:12:06,1627787526,-18.51
01/08/2021 00:12:35,1627787555,-18.23
01/08/2021 00:13:04,1627787584,-18.26
01/08/2021 00:14:03,1627787643,-18.35
01/08/2021 00:14:33,1627787673,-18.08
01/08/2021 00:15:02,1627787702,-18.48
01/08/2021 00:15:31,1627787731,-18.26
01/08/2021 00:16:01,1627787761,-18.42
01/08/2021 00:16:30,1627787790,-18.29
01/08/2021 00:17:00,1627787820,-18.51
01/08/2021 00:17:29,1627787849,-18.38
01/08/2021 00:17:58,1627787878,-18.29
01/08/2021 00:19:27,1627787967,-18.35
01/08/2021 00:19:56,1627787996,-18.48
01/08/2021 00:20:26,1627788026,-18.51
01/08/2021 00:20:55,1627788055,-18.2
01/08/2021 00:21:24,1627788084,-18.32
01/08/2021 00:21:54,1627788114,-18.35
01/08/2021 00:22:23,1627788143,-18.2
01/08/2021 00:23:22,1627788202,-18.38
01/08/2021 00:23:52,1627788232,-18.35
01/08/2021 00:24:51,1627788291,-18.29
01/08/2021 00:25:20,1627788320,-18.26
01/08/2021 00:25:49,1627788349,-18.26
01/08/2021 00:26:19,1627788379,-18.26
01/08/2021 00:26:48,1627788408,-18.38
01/08/2021 00:27:18,1627788438,-18.29
01/08/2021 00:27:47,1627788467,-18.08
01/08/2021 00:28:16,1627788496,-18.17
01/08/2021 00:28:46,1627788526,-18.26
01/08/2021 00:29:15,1627788555,-18.45
01/08/2021 00:29:45,1627788585,-18.32
01/08/2021 00:30:14,1627788614,-18.35
01/08/2021 00:30:43,1627788643,-18.38
01/08/2021 00:31:13,1627788673,-18.35
01/08/2021 00:31:42,1627788702,-18.38
01/08/2021 00:32:12,1627788732,-18.2
01/08/2021 00:32:41,1627788761,-18.29
01/08/2021 00:33:11,1627788791,-18.23
01/08/2021 00:33:40,1627788820,-18.23
01/08/2021 00:34:09,1627788849,-18.2
01/08/2021 00:34:39,1627788879,-18.17
01/08/2021 00:35:08,1627788908,-18.32
01/08/2021 00:35:38,1627788938,-18.29
01/08/2021 00:36:07,1627788967,-18.29
01/08/2021 00:36:36,1627788996,-18.35
01/08/2021 00:37:06,1627789026,-18.57
01/08/2021 00:37:35,1627789055,-18.35
01/08/2021 00:38:04,1627789084,-18.35
01/08/2021 00:38:34,1627789114,-18.17
01/08/2021 00:39:03,1627789143,-18.38
01/08/2021 00:39:33,1627789173,-18.29
01/08/2021 00:40:31,1627789231,-18.08
01/08/2021 00:41:01,1627789261,-18.23
01/08/2021 00:41:30,1627789290,-18.17
01/08/2021 00:42:00,1627789320,-18.05
01/08/2021 09:43:26,1627821806,-17.44
01/08/2021 09:43:55,1627821835,-17.44
01/08/2021 09:44:25,1627821865,-17.68
01/08/2021 09:44:54,1627821894,-17.19
01/08/2021 09:45:24,1627821924,-17.38
01/08/2021 09:45:53,1627821953,-17.35
01/08/2021 09:46:22,1627821982,-17.47
01/08/2021 09:46:52,1627822012,-17.29
01/08/2021 09:47:21,1627822041,-17.47
01/08/2021 09:47:51,1627822071,-17.56
01/08/2021 09:48:50,1627822130,-17.5
01/08/2021 09:49:19,1627822159,-17.59
01/08/2021 09:49:48,1627822188,-17.53
01/08/2021 09:50:18,1627822218,-17.44
01/08/2021 09:50:47,1627822247,-17.5
01/08/2021 09:51:16,1627822276,-17.41
01/08/2021 09:51:46,1627822306,-17.77
01/08/2021 09:52:15,1627822335,-17.56
01/08/2021 09:52:45,1627822365,-17.56
01/08/2021 09:53:44,1627822424,-17.47
01/08/2021 09:54:13,1627822453,-17.53
01/08/2021 09:54:42,1627822482,-17.59
01/08/2021 09:55:12,1627822512,-17.5
01/08/2021 09:55:41,1627822541,-17.56
01/08/2021 09:56:11,1627822571,-17.35
