05/08/2021 08:01:54,1628161314,-30.29,54948,5396,,
05/08/2021 08:02:24,1628161344,-30.5,54969,7429,,
05/08/2021 08:02:54,1628161374,-30.29,55047,7415,,
05/08/2021 08:03:24,1628161404,-30.23,55054,7402,,
05/08/2021 08:03:54,1628161434,-30.38,54998,7382,,
05/08/2021 08:04:24,1628161464,-30.26,54969,5421,,
05/08/2021 08:04:54,1628161494,-30.04,54879,7349,,
05/08/2021 08:05:24,1628161524,-30.32,55011,6003,,
05/08/2021 08:05:54,1628161554,-30.29,54879,7422,,
05/08/2021 08:06:24,1628161584,-30.44,54991,7404,,
05/08/2021 08:06:54,1628161614,-30.44,55011,7388,,
05/08/2021 08:07:24,1628161644,-30.01,54955,7372,,
05/08/2021 08:07:54,1628161674,-30.26,54976,7356,,
05/08/2021 08:08:24,1628161704,-30.2,55047,7341,,
05/08/2021 08:08:54,1628161734,-30.47,54976,7432,,
05/08/2021 08:09:24,1628161764,-30.26,54998,7412,,
05/08/2021 08:09:54,1628161794,-30.07,54871,5347,,
05/08/2021 08:10:24,1628161824,-30.26,55004,6333,,
05/08/2021 08:10:54,1628161854,-30.38,55047,7364,,
05/08/2021 08:11:24,1628161884,-30.41,54948,7349,,
05/08/2021 08:11:54,1628161914,-30.2,54991,7741,,
05/08/2021 08:12:24,1628161944,-30.35,54836,7419,,
05/08/2021 08:12:54,1628161974,-30.16,54899,5765,,
05/08/2021 08:13:24,1628162004,-29.83,54899,7900,,
05/08/2021 08:13:55,1628162035,-30.07,54906,7370,,
05/08/2021 08:14:25,1628162065,-30.29,54962,7353,,
05/08/2021 08:14:55,1628162095,-30.16,54991,7373,,
05/08/2021 08:15:25,1628162125,-30.07,54991,7424,,
05/08/2021 08:15:55,1628162155,-30.2,54935,7413,,
05/08/2021 08:16:25,1628162185,-30.2,54969,7395,,
05/08/2021 08:16:55,1628162215,-30.16,54969,7378,,
05/08/2021 08:17:25,1628162245,-30.32,54948,8394,,
05/08/2021 08:17:55,1628162275,-30.07,54969,7345,,
05/08/2021 08:18:25,1628162305,-30.2,54942,7433,,
05/08/2021 08:18:55,1628162335,-30.04,54899,7417,,
05/08/2021 08:19:25,1628162365,-30.01,55047,7402,,
05/08/2021 08:19:55,1628162395,-30.23,54969,7484,,
05/08/2021 08:20:25,1628162425,-30.1,54850,7880,,
05/08/2021 08:20:55,1628162455,-30.23,54998,8402,,
05/08/2021 08:21:25,1628162485,-30.16,55032,7340,,
05/08/2021 08:21:55,1628162515,-29.95,54850,7430,,
05/08/2021 08:22:25,1628162545,-29.77,54906,5668,,
05/08/2021 08:22:55,1628162575,-30.1,54913,7396,,
05/08/2021 08:23:25,1628162605,-30.23,54948,5431,,
05/08/2021 08:23:55,1628162635,-30.16,54906,5417,,
05/08/2021 08:24:25,1628162665,-30.1,54976,7347,,
05/08/2021 08:24:55,1628162695,-30.29,55018,5386,,
05/08/2021 08:25:25,1628162725,-30.23,54983,7420,,
05/08/2021 08:25:55,1628162755,-30.16,54836,7404,,
05/08/2021 08:26:25,1628162785,-30.32,54864,5339,,
05/08/2021 08:26:55,1628162815,-30.2,55004,7373,,
05/08/2021 08:27:25,1628162845,-30.01,54935,7670,,
05/08/2021 08:27:55,1628162875,-30.26,55011,7340,,
05/08/2021 08:28:25,1628162905,-30.29,54998,7425,,
05/08/2021 08:28:55,1628162935,-30.29,54969,7412,,
05/08/2021 08:29:25,1628162965,-30.13,54920,7402,,
05/08/2021 08:29:55,1628162995,-30.01,54892,7383,,
05/08/2021 08:30:25,1628163025,-30.2,54850,7365,,
05/08/2021 08:30:55,1628163055,-30.32,54998,7347,,
05/08/2021 08:31:25,1628163085,-30.01,54879,7434,,
05/08/2021 08:31:55,1628163115,-30.13,54935,7417,,
05/08/2021 08:32:25,1628163145,-30.26,55004,7401,,
05/08/2021 08:32:55,1628163175,-30.32,54962,7328,,
05/08/2021 08:33:25,1628163205,-30.23,54998,8085,,
05/08/2021 08:33:55,1628163235,-30.23,54983,7978,,
05/08/2021 08:34:25,1628163265,-30.29,54962,8061,,
05/08/2021 08:34:55,1628163295,-30.32,54998,7327,,
05/08/2021 08:35:25,1628163325,-30.26,54969,8972,,
05/08/2021 08:35:55,1628163355,-30.07,54976,8010,,
05/08/2021 08:36:25,1628163385,-30.23,55011,7376,,
05/08/2021 08:36:55,1628163415,-30.1,54871,7361,,
05/08/2021 08:37:25,1628163445,-30.38,54983,5917,,
05/08/2021 08:37:55,1628163475,-30.16,55060,8251,,
05/08/2021 08:38:25,1628163505,-30.16,54879,5880,,
05/08/2021 08:38:55,1628163535,-30.16,54969,7402,,
05/08/2021 08:39:26,1628163566,-30.16,54976,7387,,
05/08/2021 08:39:56,1628163596,-30.04,54879,7370,,
05/08/2021 08:40:26,1628163626,-30.1,55067,7868,,
05/08/2021 08:40:56,1628163656,-30.1,54991,7747,,
05/08/2021 08:41:26,1628163686,-30.1,54991,5380,,
05/08/2021 08:41:56,1628163716,-30.04,54899,7330,,
05/08/2021 08:42:26,1628163746,-30.35,55054,7702,,
05/08/2021 08:42:56,1628163776,-30.2,55060,7387,,
05/08/2021 08:43:26,1628163806,-30.1,54836,11663,,
05/08/2021 08:43:56,1628163836,-30.23,54948,7346,,
05/08/2021 08:44:26,1628163866,-30.13,54983,8659,,
05/08/2021 08:44:56,1628163896,-30.16,54899,6699,,
05/08/2021 08:45:26,1628163926,-30.2,54991,7400,,
05/08/2021 08:45:56,1628163956,-30.2,55018,7397,,
05/08/2021 08:46:26,1628163986,-30.01,54892,10853,,
05/08/2021 08:46:56,1628164016,-30.29,54983,7557,,
